,class_id,sale_date,sale_quantity
1913,379876,2013-08-01,231
1914,379876,2013-09-01,203
1915,379876,2013-10-01,294
1916,379876,2013-11-01,126
1917,379876,2013-12-01,315
1918,379876,2014-01-01,483
1919,379876,2014-02-01,161
1920,379876,2014-03-01,105
1921,379876,2014-04-01,238
1922,379876,2014-05-01,133
1923,379876,2014-06-01,147
1924,379876,2014-07-01,182
1925,379876,2014-08-01,245
1926,379876,2014-09-01,357
1927,379876,2014-10-01,322
1928,379876,2014-11-01,273
1929,379876,2014-12-01,224
1930,379876,2015-01-01,371
1931,379876,2015-02-01,203
1932,379876,2015-03-01,182
1933,379876,2015-04-01,168
1934,379876,2015-05-01,189
1935,379876,2015-06-01,154
1936,379876,2015-07-01,161
1937,379876,2015-08-01,105
1938,379876,2015-09-01,140
1939,379876,2015-10-01,175
1940,379876,2015-11-01,140
1941,379876,2015-12-01,133
1942,379876,2016-01-01,343
1943,379876,2016-02-01,140
1944,379876,2016-03-01,126
1945,379876,2016-04-01,182
1946,379876,2016-05-01,189
1947,379876,2016-06-01,147
1948,379876,2016-07-01,119
1949,379876,2016-08-01,105
1950,379876,2016-09-01,147
1951,379876,2016-10-01,252
1952,379876,2016-11-01,224
1953,379876,2016-12-01,329
1954,379876,2017-01-01,119
1955,379876,2017-02-01,119
1956,379876,2017-03-01,140
1957,379876,2017-04-01,175
1958,379876,2017-05-01,189
1959,379876,2017-06-01,77
1960,379876,2017-07-01,70
1961,379876,2017-08-01,140
1962,379876,2017-09-01,140
1963,379876,2017-10-01,133
1964,384924,2012-01-01,738
1965,384924,2012-02-01,496
1966,384924,2012-03-01,570
1967,384924,2012-04-01,537
1968,384924,2012-05-01,571
1969,384924,2012-06-01,436
1970,384924,2012-07-01,621
1971,384924,2012-08-01,469
1972,384924,2012-09-01,672
1973,384924,2012-10-01,662
1974,384924,2012-11-01,496
1975,384924,2012-12-01,537
1976,384924,2013-01-01,789
1977,384924,2013-02-01,436
1978,384924,2013-03-01,403
1979,384924,2013-04-01,470
1980,384924,2013-05-01,664
1981,384924,2013-06-01,277
1982,384924,2013-07-01,402
1983,384924,2013-08-01,487
1984,384924,2013-09-01,581
1985,384924,2013-10-01,421
1986,384924,2013-11-01,605
1987,384924,2013-12-01,370
1988,384924,2014-01-01,822
1989,384924,2014-02-01,512
1990,384924,2014-03-01,386
1991,384924,2014-04-01,437
1992,384924,2014-05-01,344
1993,384924,2014-06-01,293
1994,384924,2014-07-01,344
1995,384924,2014-08-01,285
1996,384924,2014-09-01,537
1997,384924,2014-10-01,395
1998,384924,2014-11-01,403
1999,384924,2014-12-01,445
2000,384924,2015-01-01,696
2001,384924,2015-02-01,503
2002,384924,2015-03-01,495
2003,384924,2015-04-01,327
2004,384924,2015-05-01,478
2005,384924,2015-06-01,353
2006,384924,2015-07-01,403
2007,384924,2015-08-01,345
2008,384924,2015-09-01,462
2009,384924,2015-10-01,504
2010,384924,2015-11-01,764
2011,384924,2015-12-01,403
2012,384924,2016-01-01,966
2013,384924,2016-02-01,571
2014,384924,2016-03-01,252
2015,384924,2016-04-01,176
2016,384924,2016-05-01,177
2017,384924,2016-06-01,176
2018,384924,2016-07-01,286
2019,384924,2016-08-01,353
2020,384924,2016-09-01,378
2021,384924,2016-10-01,470
2022,384924,2016-11-01,538
2023,384924,2016-12-01,1034
2024,384924,2017-01-01,580
2025,384924,2017-02-01,387
2026,384924,2017-03-01,689
2027,384924,2017-04-01,596
2028,384924,2017-05-01,764
2029,384924,2017-06-01,680
2030,384924,2017-07-01,697
2031,384924,2017-08-01,773
2032,384924,2017-09-01,705
2033,384924,2017-10-01,765
2034,392593,2016-08-01,8
2035,392593,2016-09-01,108
2036,392593,2016-10-01,223
2037,392593,2016-11-01,339
2038,392593,2016-12-01,401
2039,392593,2017-01-01,239
2040,392593,2017-02-01,115
2041,392593,2017-03-01,200
2042,392593,2017-04-01,231
2043,392593,2017-05-01,146
2044,392593,2017-06-01,261
2045,392593,2017-07-01,284
2046,392593,2017-08-01,162
2047,392593,2017-09-01,239
2048,392593,2017-10-01,193
2049,395234,2012-01-01,102
2050,395234,2012-02-01,130
2051,395234,2012-03-01,224
2052,395234,2012-04-01,47
2053,395234,2012-05-01,168
2054,395234,2012-06-01,74
2055,395234,2012-07-01,121
2056,395234,2012-08-01,102
2057,395234,2012-09-01,140
2058,395234,2012-10-01,139
2059,395234,2012-11-01,130
2060,395234,2012-12-01,84
2061,395234,2013-01-01,335
2062,395234,2013-02-01,167
2063,395234,2013-03-01,112
2064,395234,2013-04-01,121
2065,395234,2013-05-01,103
2066,395234,2013-06-01,103
2067,395234,2013-07-01,84
2068,395234,2013-08-01,140
2069,395234,2013-09-01,149
2070,395234,2013-10-01,102
2071,395234,2013-11-01,112
2072,395234,2013-12-01,121
2073,395234,2014-01-01,233
2074,395234,2014-02-01,84
2075,395234,2014-03-01,47
2076,395234,2014-04-01,83
2077,395234,2014-05-01,74
2078,395234,2014-06-01,37
2079,395234,2014-07-01,139
2080,395234,2014-08-01,83
2081,395234,2014-09-01,46
2082,395234,2014-10-01,84
2083,395234,2014-11-01,56
2084,395234,2014-12-01,75
2085,395234,2015-01-01,195
2086,395234,2015-02-01,130
2087,395234,2015-03-01,112
2088,395234,2015-04-01,75
2089,395234,2015-05-01,130
2090,395234,2015-06-01,84
2091,395234,2015-07-01,75
2092,395234,2015-08-01,93
2093,395234,2015-09-01,84
2094,395234,2015-10-01,56
2095,395234,2015-11-01,65
2096,395234,2015-12-01,38
2097,395234,2016-01-01,18
2098,395234,2016-02-01,18
2099,395234,2016-03-01,19
2100,395234,2016-04-01,18
2101,395234,2016-05-01,18
2102,395234,2016-06-01,9
2103,395234,2016-07-01,37
2104,395234,2016-10-01,9
2105,395234,2016-11-01,9
2106,395234,2017-06-01,9
2107,395234,2017-07-01,56
2108,395234,2017-08-01,102
2109,395234,2017-09-01,83
2110,395234,2017-10-01,102
2111,401052,2015-05-01,6
2112,401052,2015-06-01,36
2113,401052,2015-07-01,73
2114,401052,2015-08-01,110
2115,401052,2015-09-01,159
2116,401052,2015-10-01,183
2117,401052,2015-11-01,134
2118,401052,2015-12-01,165
2119,401052,2016-01-01,110
2120,401052,2016-02-01,110
2121,401052,2016-03-01,159
2122,401052,2016-04-01,311
2123,401052,2016-05-01,158
2124,401052,2016-06-01,153
2125,401052,2016-07-01,146
2126,401052,2016-08-01,146
2127,401052,2016-09-01,183
2128,401052,2016-10-01,146
2129,401052,2016-11-01,158
2130,401052,2016-12-01,165
2131,401052,2017-01-01,189
2132,401052,2017-02-01,92
2133,401052,2017-03-01,237
2134,401052,2017-04-01,122
2135,401052,2017-05-01,158
2136,401052,2017-06-01,103
2137,401052,2017-07-01,159
2138,401052,2017-08-01,128
2139,401052,2017-09-01,201
2140,401052,2017-10-01,134
2141,409854,2012-01-01,120
2142,409854,2012-02-01,52
2143,409854,2012-03-01,138
2144,409854,2012-04-01,155
2145,409854,2012-05-01,190
2146,409854,2012-06-01,198
2147,409854,2012-07-01,207
2148,409854,2012-08-01,259
2149,409854,2012-09-01,216
2150,409854,2012-10-01,232
2151,409854,2012-11-01,216
2152,409854,2012-12-01,190
2153,409854,2013-01-01,180
2154,409854,2013-02-01,189
2155,409854,2013-03-01,190
2156,409854,2013-04-01,181
2157,409854,2013-05-01,284
2158,409854,2013-06-01,240
2159,409854,2013-07-01,276
2160,409854,2013-08-01,387
2161,409854,2013-09-01,413
2162,409854,2013-10-01,404
2163,409854,2013-11-01,448
2164,409854,2013-12-01,283
2165,409854,2014-01-01,569
2166,409854,2014-02-01,301
2167,409854,2014-03-01,431
2168,409854,2014-04-01,439
2169,409854,2014-05-01,568
2170,409854,2014-06-01,414
2171,409854,2014-07-01,595
2172,409854,2014-08-01,525
2173,409854,2014-09-01,715
2174,409854,2014-10-01,698
2175,409854,2014-11-01,750
2176,409854,2014-12-01,688
2177,409854,2015-01-01,1180
2178,409854,2015-02-01,1333
2179,409854,2015-03-01,715
2180,409854,2015-04-01,861
2181,409854,2015-05-01,886
2182,409854,2015-06-01,799
2183,409854,2015-07-01,1059
2184,409854,2015-08-01,1136
2185,409854,2015-09-01,1126
2186,409854,2015-10-01,1159
2187,409854,2015-11-01,1454
2188,409854,2015-12-01,1230
2189,409854,2016-01-01,1514
2190,409854,2016-02-01,1041
2191,409854,2016-03-01,1436
2192,409854,2016-04-01,1325
2193,409854,2016-05-01,1212
2194,409854,2016-06-01,1084
2195,409854,2016-07-01,1350
2196,409854,2016-08-01,1427
2197,409854,2016-09-01,1850
2198,409854,2016-10-01,1626
2199,409854,2016-11-01,2108
2200,409854,2016-12-01,3656
2201,409854,2017-01-01,1557
2202,409854,2017-02-01,1153
2203,409854,2017-03-01,1582
2204,409854,2017-04-01,1334
2205,409854,2017-05-01,1833
2206,409854,2017-06-01,1437
2207,409854,2017-07-01,1772
2208,409854,2017-08-01,1797
2209,409854,2017-09-01,1807
2210,409854,2017-10-01,1675
2211,412240,2016-05-01,47
2212,412240,2016-06-01,94
2213,412240,2016-07-01,172
2214,412240,2016-08-01,182
2215,412240,2016-09-01,291
2216,412240,2016-10-01,172
2217,412240,2016-11-01,218
2218,412240,2016-12-01,364
2219,412240,2017-01-01,286
2220,412240,2017-02-01,177
2221,412240,2017-03-01,141
2222,412240,2017-04-01,239
2223,412240,2017-05-01,167
2224,412240,2017-06-01,114
2225,412240,2017-07-01,115
2226,412240,2017-08-01,93
2227,412240,2017-09-01,88
2228,412240,2017-10-01,68
2229,416749,2015-02-01,57
2230,416749,2015-03-01,187
2231,416749,2015-04-01,144
2232,416749,2015-05-01,150
2233,416749,2015-06-01,129
2234,416749,2015-07-01,108
2235,416749,2015-08-01,122
2236,416749,2015-09-01,209
2237,416749,2015-10-01,193
2238,416749,2015-11-01,172
2239,416749,2015-12-01,94
2240,416749,2016-01-01,173
2241,416749,2016-02-01,136
2242,416749,2016-03-01,259
2243,416749,2016-04-01,367
2244,416749,2016-05-01,244
2245,416749,2016-06-01,210
2246,416749,2016-07-01,223
2247,416749,2016-08-01,230
2248,416749,2016-09-01,173
2249,416749,2016-10-01,302
2250,416749,2016-11-01,288
2251,416749,2016-12-01,295
2252,416749,2017-01-01,252
2253,416749,2017-02-01,143
2254,416749,2017-03-01,230
2255,416749,2017-04-01,180
2256,416749,2017-05-01,288
2257,416749,2017-06-01,375
2258,416749,2017-07-01,454
2259,416749,2017-08-01,366
2260,416749,2017-09-01,310
2261,416749,2017-10-01,201
2262,417803,2017-07-01,20
2263,417803,2017-08-01,41
2264,417803,2017-09-01,62
2265,417803,2017-10-01,116
2266,425432,2012-01-01,1994
2267,425432,2012-02-01,1274
2268,425432,2012-03-01,1283
2269,425432,2012-04-01,1038
2270,425432,2012-05-01,1556
2271,425432,2012-06-01,1001
2272,425432,2012-07-01,1165
2273,425432,2012-08-01,700
2274,425432,2012-09-01,847
2275,425432,2012-10-01,1457
2276,425432,2012-11-01,1121
2277,425432,2012-12-01,1101
2278,425432,2013-01-01,2712
2279,425432,2013-02-01,1437
2280,425432,2013-03-01,1704
2281,425432,2013-04-01,1447
2282,425432,2013-05-01,2137
2283,425432,2013-06-01,1356
2284,425432,2013-07-01,1692
2285,425432,2013-08-01,1838
2286,425432,2013-09-01,2147
2287,425432,2013-10-01,1702
2288,425432,2013-11-01,1846
2289,425432,2013-12-01,1510
2290,425432,2014-01-01,3212
2291,425432,2014-02-01,1493
2292,425432,2014-03-01,1783
2293,425432,2014-04-01,1857
2294,425432,2014-05-01,1931
2295,425432,2014-06-01,1474
2296,425432,2014-07-01,1775
2297,425432,2014-08-01,1465
2298,425432,2014-09-01,2466
2299,425432,2014-10-01,2174
2300,425432,2014-11-01,1857
2301,425432,2014-12-01,2020
2302,425432,2015-01-01,3484
2303,425432,2015-02-01,1893
2304,425432,2015-03-01,1729
2305,425432,2015-04-01,1765
2306,425432,2015-05-01,1930
2307,425432,2015-06-01,1437
2308,425432,2015-07-01,1784
2309,425432,2015-08-01,2302
2310,425432,2015-09-01,2111
2311,425432,2015-10-01,1974
2312,425432,2015-11-01,2247
2313,425432,2015-12-01,1902
2314,425432,2016-01-01,2721
2315,425432,2016-02-01,1692
2316,425432,2016-03-01,2303
2317,425432,2016-04-01,1774
2318,425432,2016-05-01,1893
2319,425432,2016-06-01,1438
2320,425432,2016-07-01,1755
2321,425432,2016-08-01,2293
2322,425432,2016-09-01,2458
2323,425432,2016-10-01,2102
2324,425432,2016-11-01,2503
2325,425432,2016-12-01,2694
2326,425432,2017-01-01,1029
2327,425432,2017-02-01,910
2328,425432,2017-03-01,1574
2329,425432,2017-04-01,1256
2330,425432,2017-05-01,1356
2331,425432,2017-06-01,1357
2332,425432,2017-07-01,2439
2333,425432,2017-08-01,1664
2334,425432,2017-09-01,1539
2335,425432,2017-10-01,1848
2336,436105,2013-11-01,12
2337,436105,2013-12-01,82
2338,436105,2014-01-01,284
2339,436105,2014-02-01,154
2340,436105,2014-03-01,207
2341,436105,2014-04-01,273
2342,436105,2014-05-01,302
2343,436105,2014-06-01,266
2344,436105,2014-07-01,272
2345,436105,2014-08-01,331
2346,436105,2014-09-01,502
2347,436105,2014-10-01,413
2348,436105,2014-11-01,396
2349,436105,2014-12-01,396
2350,436105,2015-01-01,719
2351,436105,2015-02-01,650
2352,436105,2015-03-01,372
2353,436105,2015-04-01,314
2354,436105,2015-05-01,407
2355,436105,2015-06-01,420
2356,436105,2015-07-01,496
2357,436105,2015-08-01,560
2358,436105,2015-09-01,549
2359,436105,2015-10-01,414
2360,436105,2015-11-01,348
2361,436105,2015-12-01,266
2362,436105,2016-01-01,602
2363,436105,2016-02-01,371
2364,436105,2016-03-01,307
2365,436105,2016-04-01,454
2366,436105,2016-05-01,401
2367,436105,2016-06-01,413
2368,436105,2016-07-01,389
2369,436105,2016-08-01,478
2370,436105,2016-09-01,489
2371,436105,2016-10-01,478
2372,436105,2016-11-01,437
2373,436105,2016-12-01,572
2374,436105,2017-01-01,466
2375,436105,2017-02-01,259
2376,436105,2017-03-01,284
2377,436105,2017-04-01,278
2378,436105,2017-05-01,302
2379,436105,2017-06-01,236
2380,436105,2017-07-01,302
2381,436105,2017-08-01,313
2382,436105,2017-09-01,455
2383,436105,2017-10-01,431
2384,437063,2017-03-01,39
2385,437063,2017-04-01,68
2386,437063,2017-05-01,96
2387,437063,2017-06-01,77
2388,437063,2017-07-01,144
2389,437063,2017-08-01,152
2390,437063,2017-09-01,257
2391,437063,2017-10-01,95
2392,437598,2015-06-01,23
2393,437598,2015-07-01,56
2394,437598,2015-08-01,61
2395,437598,2015-09-01,77
2396,437598,2015-10-01,78
2397,437598,2015-11-01,67
2398,437598,2015-12-01,72
2399,437598,2016-01-01,144
2400,437598,2016-02-01,50
2401,437598,2016-03-01,61
2402,437598,2016-04-01,122
2403,437598,2016-05-01,222
2404,437598,2016-06-01,200
2405,437598,2016-07-01,342
2406,437598,2016-08-01,359
2407,437598,2016-09-01,491
2408,437598,2016-10-01,518
2409,437598,2016-11-01,457
2410,437598,2016-12-01,683
2411,437598,2017-01-01,386
2412,437598,2017-02-01,210
2413,437598,2017-03-01,286
2414,437598,2017-04-01,331
2415,437598,2017-05-01,227
2416,437598,2017-06-01,184
2417,437598,2017-07-01,145
2418,437598,2017-08-01,160
2419,437598,2017-09-01,139
2420,437598,2017-10-01,66
2421,453752,2012-01-01,96
2422,453752,2012-02-01,10
2423,453752,2012-03-01,38
2424,453752,2012-04-01,10
2425,453752,2012-05-01,10
2426,453752,2012-07-01,29
2427,453752,2012-08-01,29
2428,453752,2012-09-01,29
2429,453752,2012-10-01,38
2430,453752,2012-11-01,57
2431,453752,2012-12-01,58
2432,453752,2013-01-01,76
2433,453752,2013-02-01,38
2434,453752,2013-03-01,67
2435,453752,2013-04-01,77
2436,453752,2013-05-01,105
2437,453752,2013-06-01,115
2438,453752,2013-07-01,124
2439,453752,2013-08-01,134
2440,453752,2013-09-01,143
2441,453752,2013-10-01,144
2442,453752,2013-11-01,163
2443,453752,2013-12-01,106
2444,453752,2014-01-01,354
2445,453752,2014-02-01,201
2446,453752,2014-03-01,219
2447,453752,2014-04-01,230
2448,453752,2014-05-01,287
2449,453752,2014-06-01,125
2450,453752,2014-07-01,154
2451,453752,2014-08-01,172
2452,453752,2014-09-01,324
2453,453752,2014-10-01,191
2454,453752,2014-11-01,229
2455,453752,2014-12-01,240
2456,453752,2015-01-01,363
2457,453752,2015-02-01,240
2458,453752,2015-03-01,267
2459,453752,2015-04-01,287
2460,453752,2015-05-01,383
2461,453752,2015-06-01,382
2462,453752,2015-07-01,429
2463,453752,2015-08-01,295
2464,453752,2015-09-01,400
2465,453752,2015-10-01,401
2466,453752,2015-11-01,354
2467,453752,2015-12-01,306
2468,453752,2016-01-01,344
2469,453752,2016-02-01,305
2470,453752,2016-03-01,363
2471,453752,2016-04-01,638
2472,453752,2016-05-01,438
2473,453752,2016-06-01,315
2474,453752,2016-07-01,220
2475,453752,2016-08-01,229
2476,453752,2016-09-01,210
2477,453752,2016-10-01,210
2478,453752,2016-11-01,296
2479,453752,2016-12-01,336
2480,453752,2017-01-01,372
2481,453752,2017-02-01,391
2482,453752,2017-03-01,495
2483,453752,2017-04-01,429
2484,453752,2017-05-01,372
2485,453752,2017-06-01,562
2486,453752,2017-07-01,467
2487,453752,2017-08-01,314
2488,453752,2017-09-01,381
2489,453752,2017-10-01,190
2490,468392,2012-01-01,969
2491,468392,2012-02-01,443
2492,468392,2012-03-01,354
2493,468392,2012-04-01,247
2494,468392,2012-05-01,403
2495,468392,2012-06-01,247
2496,468392,2012-07-01,325
2497,468392,2012-08-01,342
2498,468392,2012-09-01,263
2499,468392,2012-10-01,167
2500,468392,2012-11-01,246
2501,468392,2012-12-01,269
2502,468392,2013-01-01,627
2503,468392,2013-02-01,264
2504,468392,2013-03-01,203
2505,468392,2013-04-01,258
2506,468392,2013-05-01,409
2507,468392,2013-06-01,280
2508,468392,2013-07-01,247
2509,468392,2013-08-01,213
2510,468392,2013-09-01,190
2511,468392,2013-10-01,213
2512,468392,2013-11-01,129
2513,468392,2013-12-01,129
2514,468392,2014-01-01,393
2515,468392,2014-02-01,274
2516,468392,2014-03-01,208
2517,468392,2014-04-01,229
2518,468392,2014-05-01,258
2519,468392,2014-06-01,230
2520,468392,2014-07-01,280
2521,468392,2014-08-01,179
2522,468392,2014-09-01,208
2523,468392,2014-10-01,225
2524,468392,2014-11-01,234
2525,468392,2014-12-01,296
2526,468392,2015-01-01,661
2527,468392,2015-02-01,381
2528,468392,2015-03-01,253
2529,468392,2015-04-01,202
2530,468392,2015-05-01,224
2531,468392,2015-06-01,162
2532,468392,2015-07-01,269
2533,468392,2015-08-01,180
2534,468392,2015-09-01,246
2535,468392,2015-10-01,191
2536,468392,2015-11-01,235
2537,468392,2015-12-01,202
2538,468392,2016-01-01,404
2539,468392,2016-02-01,179
2540,468392,2016-03-01,179
2541,468392,2016-04-01,168
2542,468392,2016-05-01,202
2543,468392,2016-06-01,184
2544,468392,2016-07-01,252
2545,468392,2016-08-01,285
2546,468392,2016-09-01,319
2547,468392,2016-10-01,286
2548,468392,2016-11-01,437
2549,468392,2016-12-01,387
2550,468392,2017-01-01,286
2551,468392,2017-02-01,168
2552,468392,2017-03-01,235
2553,468392,2017-04-01,235
2554,468392,2017-05-01,192
2555,468392,2017-06-01,134
2556,468392,2017-07-01,145
2557,468392,2017-08-01,173
2558,468392,2017-09-01,242
2559,468392,2017-10-01,146
2560,472603,2012-01-01,319
2561,472603,2012-02-01,160
2562,472603,2012-03-01,176
2563,472603,2012-04-01,101
2564,472603,2012-05-01,59
2565,472603,2012-06-01,143
2566,472603,2012-07-01,176
2567,472603,2012-08-01,210
2568,472603,2012-09-01,185
2569,472603,2012-10-01,167
2570,472603,2012-11-01,109
2571,472603,2012-12-01,159
2572,472603,2013-01-01,277
2573,472603,2013-02-01,184
2574,472603,2013-03-01,42
2575,472603,2013-04-01,134
2576,472603,2013-05-01,194
2577,472603,2013-06-01,117
2578,472603,2013-07-01,185
2579,472603,2013-08-01,176
2580,472603,2013-09-01,92
2581,472603,2013-10-01,101
2582,472603,2013-11-01,177
2583,472603,2013-12-01,110
2584,472603,2014-01-01,160
2585,472603,2014-02-01,118
2586,472603,2014-03-01,76
2587,472603,2014-04-01,117
2588,472603,2014-05-01,209
2589,472603,2014-06-01,125
2590,472603,2014-07-01,134
2591,472603,2014-08-01,117
2592,472603,2014-09-01,99
2593,472603,2014-10-01,110
2594,472603,2014-11-01,109
2595,472603,2014-12-01,185
2596,472603,2015-01-01,327
2597,472603,2015-02-01,210
2598,472603,2015-03-01,226
2599,472603,2015-04-01,344
2600,472603,2015-05-01,353
2601,472603,2015-06-01,168
2602,472603,2015-07-01,209
2603,472603,2015-08-01,218
2604,472603,2015-09-01,327
2605,472603,2015-10-01,294
2606,472603,2015-11-01,285
2607,472603,2015-12-01,336
2608,472603,2016-01-01,210
2609,472603,2016-02-01,108
2610,472603,2016-03-01,193
2611,472603,2016-04-01,353
2612,472603,2016-05-01,152
2613,472603,2016-06-01,134
2614,472603,2016-07-01,160
2615,472603,2016-08-01,277
2616,472603,2016-09-01,269
2617,472603,2016-10-01,269
2618,472603,2016-11-01,252
2619,472603,2016-12-01,362
2620,472603,2017-01-01,151
2621,472603,2017-02-01,185
2622,472603,2017-03-01,184
2623,472603,2017-04-01,126
2624,472603,2017-05-01,117
2625,472603,2017-06-01,84
2626,472603,2017-07-01,84
2627,472603,2017-08-01,118
2628,472603,2017-09-01,143
2629,472603,2017-10-01,84
2630,475895,2016-11-01,87
2631,475895,2016-12-01,189
2632,475895,2017-01-01,65
2633,475895,2017-02-01,64
2634,475895,2017-03-01,86
2635,475895,2017-04-01,75
2636,475895,2017-05-01,113
2637,475895,2017-06-01,102
2638,475895,2017-07-01,76
2639,475895,2017-08-01,129
2640,475895,2017-09-01,75
2641,475895,2017-10-01,97
2642,481950,2016-06-01,37
2643,481950,2016-07-01,76
2644,481950,2016-08-01,91
2645,481950,2016-09-01,64
2646,481950,2016-10-01,81
2647,481950,2016-11-01,91
2648,481950,2016-12-01,81
2649,481950,2017-01-01,108
2650,481950,2017-02-01,81
2651,481950,2017-03-01,161
2652,481950,2017-04-01,140
2653,481950,2017-05-01,81
2654,481950,2017-06-01,97
2655,481950,2017-07-01,134
2656,481950,2017-08-01,86
2657,481950,2017-09-01,150
2658,481950,2017-10-01,151
2659,482497,2012-01-01,182
2660,482497,2012-02-01,125
2661,482497,2012-03-01,143
2662,482497,2012-04-01,80
2663,482497,2012-05-01,137
2664,482497,2012-06-01,91
2665,482497,2012-07-01,194
2666,482497,2012-08-01,177
2667,482497,2012-09-01,200
2668,482497,2012-10-01,200
2669,482497,2012-11-01,148
2670,482497,2012-12-01,103
2671,482497,2013-01-01,245
2672,482497,2013-02-01,97
2673,482497,2013-03-01,103
2674,482497,2013-04-01,120
2675,482497,2013-05-01,194
2676,482497,2013-06-01,182
2677,482497,2013-07-01,205
2678,482497,2013-08-01,233
2679,482497,2013-09-01,228
2680,482497,2013-10-01,222
2681,482497,2013-11-01,222
2682,482497,2013-12-01,148
2683,482497,2014-01-01,239
2684,482497,2014-02-01,182
2685,482497,2014-03-01,103
2686,482497,2014-04-01,211
2687,482497,2014-05-01,194
2688,482497,2014-06-01,165
2689,482497,2014-07-01,165
2690,482497,2014-08-01,160
2691,482497,2014-09-01,137
2692,482497,2014-10-01,148
2693,482497,2014-11-01,142
2694,482497,2014-12-01,137
2695,482497,2015-01-01,274
2696,482497,2015-02-01,142
2697,482497,2015-03-01,240
2698,482497,2015-04-01,200
2699,482497,2015-05-01,182
2700,482497,2015-06-01,166
2701,482497,2015-07-01,148
2702,482497,2015-08-01,211
2703,482497,2015-09-01,160
2704,482497,2015-10-01,154
2705,482497,2015-11-01,188
2706,482497,2015-12-01,211
2707,482497,2016-01-01,200
2708,482497,2016-02-01,137
2709,482497,2016-03-01,205
2710,482497,2016-04-01,296
2711,482497,2016-05-01,165
2712,482497,2016-06-01,154
2713,482497,2016-07-01,160
2714,482497,2016-08-01,257
2715,482497,2016-09-01,239
2716,482497,2016-10-01,250
2717,482497,2016-11-01,142
2718,482497,2016-12-01,205
2719,482497,2017-01-01,405
2720,482497,2017-02-01,154
2721,482497,2017-03-01,245
2722,482497,2017-04-01,165
2723,482497,2017-05-01,217
2724,482497,2017-06-01,217
2725,482497,2017-07-01,257
2726,482497,2017-08-01,308
2727,482497,2017-09-01,336
2728,482497,2017-10-01,177
2729,492952,2015-11-01,40
2730,492952,2015-12-01,174
2731,492952,2016-01-01,340
2732,492952,2016-02-01,246
2733,492952,2016-03-01,174
2734,492952,2016-04-01,197
2735,492952,2016-05-01,331
2736,492952,2016-06-01,261
2737,492952,2016-07-01,206
2738,492952,2016-08-01,270
2739,492952,2016-09-01,434
2740,492952,2016-10-01,340
2741,492952,2016-11-01,356
2742,492952,2016-12-01,585
2743,492952,2017-01-01,339
2744,492952,2017-02-01,221
2745,492952,2017-03-01,119
2746,492952,2017-04-01,254
2747,492952,2017-05-01,167
2748,492952,2017-06-01,166
2749,492952,2017-07-01,174
2750,492952,2017-08-01,158
2751,492952,2017-09-01,261
2752,492952,2017-10-01,150
2753,496459,2014-05-01,29
2754,496459,2014-06-01,240
2755,496459,2014-07-01,413
2756,496459,2014-08-01,356
2757,496459,2014-09-01,566
2758,496459,2014-10-01,500
2759,496459,2014-11-01,499
2760,496459,2014-12-01,692
2761,496459,2015-01-01,1124
2762,496459,2015-02-01,1017
2763,496459,2015-03-01,653
2764,496459,2015-04-01,710
2765,496459,2015-05-01,557
2766,496459,2015-06-01,404
2767,496459,2015-07-01,595
2768,496459,2015-08-01,672
2769,496459,2015-09-01,691
2770,496459,2015-10-01,682
2771,496459,2015-11-01,855
2772,496459,2015-12-01,1055
2773,496459,2016-01-01,1277
2774,496459,2016-02-01,845
2775,496459,2016-03-01,614
2776,496459,2016-04-01,250
2777,496459,2016-05-01,547
2778,496459,2016-06-01,441
2779,496459,2016-07-01,595
2780,496459,2016-08-01,596
2781,496459,2016-09-01,470
2782,496459,2016-10-01,566
2783,496459,2016-11-01,586
2784,496459,2016-12-01,950
2785,496459,2017-01-01,566
2786,496459,2017-02-01,288
2787,496459,2017-03-01,356
2788,496459,2017-04-01,345
2789,496459,2017-05-01,384
2790,496459,2017-06-01,269
2791,496459,2017-07-01,355
2792,496459,2017-08-01,327
2793,496459,2017-09-01,480
2794,496459,2017-10-01,384
2795,501564,2016-11-01,37
2796,501564,2016-12-01,112
2797,501564,2017-01-01,205
2798,501564,2017-02-01,167
2799,501564,2017-03-01,195
2800,501564,2017-04-01,93
2801,501564,2017-05-01,158
2802,501564,2017-06-01,242
2803,501564,2017-07-01,112
2804,501564,2017-08-01,56
2805,501564,2017-09-01,252
2806,501564,2017-10-01,149
2807,510309,2015-12-01,41
2808,510309,2016-01-01,124
2809,510309,2016-02-01,84
2810,510309,2016-03-01,119
2811,510309,2016-04-01,234
2812,510309,2016-05-01,130
2813,510309,2016-06-01,145
2814,510309,2016-07-01,88
2815,510309,2016-08-01,193
2816,510309,2016-09-01,109
2817,510309,2016-10-01,136
2818,510309,2016-11-01,104
2819,510309,2016-12-01,130
2820,510309,2017-01-01,213
2821,510309,2017-02-01,99
2822,510309,2017-03-01,176
2823,510309,2017-04-01,218
2824,510309,2017-05-01,140
2825,510309,2017-06-01,198
2826,510309,2017-07-01,161
2827,510309,2017-08-01,161
2828,510309,2017-09-01,171
2829,510309,2017-10-01,94
2830,516750,2015-08-01,21
2831,516750,2015-09-01,11
2832,516750,2015-10-01,127
2833,516750,2015-11-01,101
2834,516750,2015-12-01,254
2835,516750,2016-01-01,424
2836,516750,2016-02-01,509
2837,516750,2016-03-01,450
