,class_id,sale_date,holidays,holiday_importance,weekend,length,workday,sale_quantity
2912,527809,2014-01-01,2,1,8,31,21,172
2913,527809,2014-02-01,4,1,8,28,16,44
2914,527809,2014-03-01,0,0,10,31,21,55
2915,527809,2014-04-01,1,0,8,30,21,72
2916,527809,2014-05-01,2,2,9,31,20,116
2917,527809,2014-06-01,1,0,9,30,20,67
2918,527809,2014-07-01,0,0,8,31,23,73
2919,527809,2014-08-01,0,0,10,31,21,95
2920,527809,2014-09-01,1,3,8,30,21,112
2921,527809,2014-10-01,5,3,8,31,18,145
2922,527809,2014-11-01,0,0,10,30,20,78
2923,527809,2014-12-01,0,0,8,31,23,117
2924,527809,2015-01-01,2,1,9,31,20,200
2925,527809,2015-02-01,5,1,8,28,15,84
2926,527809,2015-03-01,0,0,9,31,22,73
2927,527809,2015-04-01,1,0,8,30,21,73
2928,527809,2015-05-01,1,2,10,31,20,94
2929,527809,2015-06-01,1,0,8,30,21,105
2930,527809,2015-07-01,0,0,8,31,23,105
2931,527809,2015-08-01,0,0,10,31,21,127
2932,527809,2015-09-01,2,0,8,30,20,155
2933,527809,2015-10-01,5,3,9,31,17,144
2934,527809,2015-11-01,0,0,9,30,21,73
2935,527809,2015-12-01,0,0,8,31,23,122
2936,527809,2016-01-01,1,0,10,31,20,200
2937,527809,2016-02-01,5,1,8,29,16,72
2938,527809,2016-03-01,0,0,8,31,23,99
2939,527809,2016-04-01,1,0,9,30,20,160
2940,527809,2016-05-01,1,2,9,31,21,110
2941,527809,2016-06-01,2,0,8,30,20,78
2942,527809,2016-07-01,0,0,10,31,21,56
2943,527809,2016-08-01,0,0,8,31,23,29
2944,527809,2016-09-01,2,3,8,30,20,155
2945,527809,2016-10-01,5,3,10,31,16,171
2946,527809,2016-11-01,0,0,8,30,22,165
2947,527809,2016-12-01,0,0,9,31,22,216
2948,527809,2017-01-01,4,1,9,31,18,316
2949,527809,2017-02-01,2,1,8,28,18,118
2950,527809,2017-03-01,0,0,8,31,23,227
2951,527809,2017-04-01,2,0,10,30,18,217
2952,527809,2017-05-01,3,2,8,31,20,238
2953,527809,2017-06-01,0,0,8,30,22,206
2954,527809,2017-07-01,0,0,10,31,21,227
2955,527809,2017-08-01,0,0,8,31,23,276
2956,527809,2017-09-01,0,0,9,30,21,305
2957,527809,2017-10-01,5,3,9,31,17,154
2958,540712,2016-03-01,0,0,8,31,23,9
2959,540712,2016-04-01,1,0,9,30,20,130
2960,540712,2016-05-01,1,2,9,31,21,74
2961,540712,2016-06-01,2,0,8,30,20,83
2962,540712,2016-07-01,0,0,10,31,21,102
2963,540712,2016-08-01,0,0,8,31,23,56
2964,540712,2016-09-01,2,3,8,30,20,167
2965,540712,2016-10-01,5,3,10,31,16,113
2966,540712,2016-11-01,0,0,8,30,22,531
2967,540712,2016-12-01,0,0,9,31,22,177
2968,540712,2017-01-01,4,1,9,31,18,335
2969,540712,2017-02-01,2,1,8,28,18,325
2970,540712,2017-03-01,0,0,8,31,23,447
2971,540712,2017-04-01,2,0,10,30,18,455
2972,540712,2017-05-01,3,2,8,31,20,335
2973,540712,2017-06-01,0,0,8,30,22,280
2974,540712,2017-07-01,0,0,10,31,21,242
2975,540712,2017-08-01,0,0,8,31,23,270
2976,540712,2017-09-01,0,0,9,30,21,390
2977,540712,2017-10-01,5,3,9,31,17,335
2978,559132,2012-01-01,7,1,9,31,15,428
2979,559132,2012-02-01,0,0,8,29,21,276
2980,559132,2012-03-01,0,0,9,31,22,228
2981,559132,2012-04-01,4,2,9,30,17,186
2982,559132,2012-05-01,1,2,8,31,22,311
2983,559132,2012-06-01,1,0,9,30,20,297
2984,559132,2012-07-01,0,0,9,31,22,255
2985,559132,2012-08-01,0,0,8,31,23,325
2986,559132,2012-09-01,0,0,10,30,20,166
2987,559132,2012-10-01,5,3,8,31,18,83
2988,559132,2012-11-01,0,0,8,30,22,111
2989,559132,2012-12-01,0,0,10,31,21,145
2990,559132,2013-01-01,3,1,8,31,20,303
2991,559132,2013-02-01,5,1,8,28,15,70
2992,559132,2013-03-01,0,0,10,31,21,97
2993,559132,2013-04-01,4,0,8,30,18,152
2994,559132,2013-05-01,1,2,8,31,22,256
2995,559132,2013-06-01,3,0,10,30,17,201
2996,559132,2013-07-01,0,0,8,31,23,229
2997,559132,2013-08-01,0,0,9,31,22,159
2998,559132,2013-09-01,2,0,9,30,19,318
2999,559132,2013-10-01,5,3,8,31,18,200
3000,559132,2013-11-01,0,0,9,30,21,172
3001,559132,2013-12-01,0,0,9,31,22,221
3002,559132,2014-01-01,2,1,8,31,21,311
3003,559132,2014-02-01,4,1,8,28,16,152
3004,559132,2014-03-01,0,0,10,31,21,187
3005,559132,2014-04-01,1,0,8,30,21,166
3006,559132,2014-05-01,2,2,9,31,20,160
3007,559132,2014-06-01,1,0,9,30,20,125
3008,559132,2014-07-01,0,0,8,31,23,139
3009,559132,2014-08-01,0,0,10,31,21,77
3010,559132,2014-09-01,1,3,8,30,21,167
3011,559132,2014-10-01,5,3,8,31,18,152
3012,559132,2014-11-01,0,0,10,30,20,118
3013,559132,2014-12-01,0,0,8,31,23,173
3014,559132,2015-01-01,2,1,9,31,20,380
3015,559132,2015-02-01,5,1,8,28,15,235
3016,559132,2015-03-01,0,0,9,31,22,229
3017,559132,2015-04-01,1,0,8,30,21,180
3018,559132,2015-05-01,1,2,10,31,20,146
3019,559132,2015-06-01,1,0,8,30,21,166
3020,559132,2015-07-01,0,0,8,31,23,138
3021,559132,2015-08-01,0,0,10,31,21,111
3022,559132,2015-09-01,2,0,8,30,20,243
3023,559132,2015-10-01,5,3,9,31,17,208
3024,559132,2015-11-01,0,0,9,30,21,146
3025,559132,2015-12-01,0,0,8,31,23,124
3026,559132,2016-01-01,1,0,10,31,20,159
3027,559132,2016-02-01,5,1,8,29,16,110
3028,559132,2016-03-01,0,0,8,31,23,194
3029,559132,2016-04-01,1,0,9,30,20,331
3030,559132,2016-05-01,1,2,9,31,21,159
3031,559132,2016-06-01,2,0,8,30,20,124
3032,559132,2016-07-01,0,0,10,31,21,76
3033,559132,2016-08-01,0,0,8,31,23,138
3034,559132,2016-09-01,2,3,8,30,20,118
3035,559132,2016-10-01,5,3,10,31,16,83
3036,559132,2016-11-01,0,0,8,30,22,138
3037,559132,2016-12-01,0,0,9,31,22,180
3038,559132,2017-01-01,4,1,9,31,18,201
3039,559132,2017-02-01,2,1,8,28,18,110
3040,559132,2017-03-01,0,0,8,31,23,173
3041,559132,2017-04-01,2,0,10,30,18,83
3042,559132,2017-05-01,3,2,8,31,20,152
3043,559132,2017-06-01,0,0,8,30,22,186
3044,559132,2017-07-01,0,0,10,31,21,159
3045,559132,2017-08-01,0,0,8,31,23,104
3046,559132,2017-09-01,0,0,9,30,21,221
3047,559132,2017-10-01,5,3,9,31,17,104
3048,560265,2013-10-01,5,3,8,31,18,27
3049,560265,2013-11-01,0,0,9,30,21,48
3050,560265,2013-12-01,0,0,9,31,22,129
3051,560265,2014-01-01,2,1,8,31,21,177
3052,560265,2014-02-01,4,1,8,28,16,170
3053,560265,2014-03-01,0,0,10,31,21,82
3054,560265,2014-04-01,1,0,8,30,21,102
3055,560265,2014-05-01,2,2,9,31,20,197
3056,560265,2014-06-01,1,0,9,30,20,300
3057,560265,2014-07-01,0,0,8,31,23,198
3058,560265,2014-08-01,0,0,10,31,21,197
3059,560265,2014-09-01,1,3,8,30,21,224
3060,560265,2014-10-01,5,3,8,31,18,157
3061,560265,2014-11-01,0,0,10,30,20,143
3062,560265,2014-12-01,0,0,8,31,23,232
3063,560265,2015-01-01,2,1,9,31,20,272
3064,560265,2015-02-01,5,1,8,28,15,177
3065,560265,2015-03-01,0,0,9,31,22,272
3066,560265,2015-04-01,1,0,8,30,21,225
3067,560265,2015-05-01,1,2,10,31,20,183
3068,560265,2015-06-01,1,0,8,30,21,265
3069,560265,2015-07-01,0,0,8,31,23,305
3070,560265,2015-08-01,0,0,10,31,21,387
3071,560265,2015-09-01,2,0,8,30,20,464
3072,560265,2015-10-01,5,3,9,31,17,381
3073,560265,2015-11-01,0,0,9,30,21,504
3074,560265,2015-12-01,0,0,8,31,23,585
3075,560265,2016-01-01,1,0,10,31,20,701
3076,560265,2016-02-01,5,1,8,29,16,510
3077,560265,2016-03-01,0,0,8,31,23,368
3078,560265,2016-04-01,1,0,9,30,20,150
3079,560265,2016-05-01,1,2,9,31,21,184
3080,560265,2016-06-01,2,0,8,30,20,204
3081,560265,2016-07-01,0,0,10,31,21,251
3082,560265,2016-08-01,0,0,8,31,23,136
3083,560265,2016-09-01,2,3,8,30,20,272
3084,560265,2016-10-01,5,3,10,31,16,218
3085,560265,2016-11-01,0,0,8,30,22,313
3086,560265,2016-12-01,0,0,9,31,22,354
3087,560265,2017-01-01,4,1,9,31,18,347
3088,560265,2017-02-01,2,1,8,28,18,306
3089,560265,2017-03-01,0,0,8,31,23,245
3090,560265,2017-04-01,2,0,10,30,18,102
3091,560265,2017-05-01,3,2,8,31,20,129
3092,560265,2017-06-01,0,0,8,30,22,171
3093,560265,2017-07-01,0,0,10,31,21,68
3094,560265,2017-08-01,0,0,8,31,23,54
3095,560265,2017-09-01,0,0,9,30,21,88
3096,560265,2017-10-01,5,3,9,31,17,75
3097,569154,2016-11-01,0,0,8,30,22,37
3098,569154,2016-12-01,0,0,9,31,22,479
3099,569154,2017-01-01,4,1,9,31,18,404
3100,569154,2017-02-01,2,1,8,28,18,184
3101,569154,2017-03-01,0,0,8,31,23,524
3102,569154,2017-04-01,2,0,10,30,18,387
3103,569154,2017-05-01,3,2,8,31,20,332
3104,569154,2017-06-01,0,0,8,30,22,359
3105,569154,2017-07-01,0,0,10,31,21,441
3106,569154,2017-08-01,0,0,8,31,23,276
3107,569154,2017-09-01,0,0,9,30,21,386
3108,569154,2017-10-01,5,3,9,31,17,359
3109,576298,2012-01-01,7,1,9,31,15,301
3110,576298,2012-02-01,0,0,8,29,21,436
3111,576298,2012-03-01,0,0,9,31,22,412
3112,576298,2012-04-01,4,2,9,30,17,499
3113,576298,2012-05-01,1,2,8,31,22,625
3114,576298,2012-06-01,1,0,9,30,20,491
3115,576298,2012-07-01,0,0,9,31,22,767
3116,576298,2012-08-01,0,0,8,31,23,640
3117,576298,2012-09-01,0,0,10,30,20,657
3118,576298,2012-10-01,5,3,8,31,18,633
3119,576298,2012-11-01,0,0,8,30,22,616
3120,576298,2012-12-01,0,0,10,31,21,703
3121,576298,2013-01-01,3,1,8,31,20,1020
3122,576298,2013-02-01,5,1,8,28,15,1098
3123,576298,2013-03-01,0,0,10,31,21,688
3124,576298,2013-04-01,4,0,8,30,18,640
3125,576298,2013-05-01,1,2,8,31,22,641
3126,576298,2013-06-01,3,0,10,30,17,411
3127,576298,2013-07-01,0,0,8,31,23,435
3128,576298,2013-08-01,0,0,9,31,22,633
3129,576298,2013-09-01,2,0,9,30,19,720
3130,576298,2013-10-01,5,3,8,31,18,664
3131,576298,2013-11-01,0,0,9,30,21,530
3132,576298,2013-12-01,0,0,9,31,22,348
3133,576298,2014-01-01,2,1,8,31,21,1076
3134,576298,2014-02-01,4,1,8,28,16,908
3135,576298,2014-03-01,0,0,10,31,21,617
3136,576298,2014-04-01,1,0,8,30,21,616
3137,576298,2014-05-01,2,2,9,31,20,696
3138,576298,2014-06-01,1,0,9,30,20,554
3139,576298,2014-07-01,0,0,8,31,23,609
3140,576298,2014-08-01,0,0,10,31,21,562
3141,576298,2014-09-01,1,3,8,30,21,720
3142,576298,2014-10-01,5,3,8,31,18,562
3143,576298,2014-11-01,0,0,10,30,20,396
3144,576298,2014-12-01,0,0,8,31,23,499
3145,576298,2015-01-01,2,1,9,31,20,799
3146,576298,2015-02-01,5,1,8,28,15,783
3147,576298,2015-03-01,0,0,9,31,22,902
3148,576298,2015-04-01,1,0,8,30,21,665
3149,576298,2015-05-01,1,2,10,31,20,648
3150,576298,2015-06-01,1,0,8,30,21,538
3151,576298,2015-07-01,0,0,8,31,23,484
3152,576298,2015-08-01,0,0,10,31,21,554
3153,576298,2015-09-01,2,0,8,30,20,719
3154,576298,2015-10-01,5,3,9,31,17,640
3155,576298,2015-11-01,0,0,9,30,21,712
3156,576298,2015-12-01,0,0,8,31,23,538
3157,576298,2016-01-01,1,0,10,31,20,609
3158,576298,2016-02-01,5,1,8,29,16,531
3159,576298,2016-03-01,0,0,8,31,23,562
3160,576298,2016-04-01,1,0,9,30,20,371
3161,576298,2016-05-01,1,2,9,31,21,435
3162,576298,2016-06-01,2,0,8,30,20,308
3163,576298,2016-07-01,0,0,10,31,21,308
3164,576298,2016-08-01,0,0,8,31,23,371
3165,576298,2016-09-01,2,3,8,30,20,356
3166,576298,2016-10-01,5,3,10,31,16,317
3167,576298,2016-11-01,0,0,8,30,22,286
3168,576298,2016-12-01,0,0,9,31,22,514
3169,576298,2017-01-01,4,1,9,31,18,261
3170,576298,2017-02-01,2,1,8,28,18,514
3171,576298,2017-03-01,0,0,8,31,23,466
3172,576298,2017-04-01,2,0,10,30,18,380
3173,576298,2017-05-01,3,2,8,31,20,301
3174,576298,2017-06-01,0,0,8,30,22,231
3175,576298,2017-07-01,0,0,10,31,21,310
3176,576298,2017-08-01,0,0,8,31,23,270
3177,576298,2017-09-01,0,0,9,30,21,293
3178,576298,2017-10-01,5,3,9,31,17,174
3179,580470,2012-01-01,7,1,9,31,15,467
3180,580470,2012-02-01,0,0,8,29,21,295
3181,580470,2012-03-01,0,0,9,31,22,272
3182,580470,2012-04-01,4,2,9,30,17,225
3183,580470,2012-05-01,1,2,8,31,22,271
3184,580470,2012-06-01,1,0,9,30,20,249
3185,580470,2012-07-01,0,0,9,31,22,313
3186,580470,2012-08-01,0,0,8,31,23,277
3187,580470,2012-09-01,0,0,10,30,20,313
3188,580470,2012-10-01,5,3,8,31,18,266
3189,580470,2012-11-01,0,0,8,30,22,213
3190,580470,2012-12-01,0,0,10,31,21,290
3191,580470,2013-01-01,3,1,8,31,20,413
3192,580470,2013-02-01,5,1,8,28,15,231
3193,580470,2013-03-01,0,0,10,31,21,325
3194,580470,2013-04-01,4,0,8,30,18,302
3195,580470,2013-05-01,1,2,8,31,22,313
3196,580470,2013-06-01,3,0,10,30,17,296
3197,580470,2013-07-01,0,0,8,31,23,467
3198,580470,2013-08-01,0,0,9,31,22,366
3199,580470,2013-09-01,2,0,9,30,19,396
3200,580470,2013-10-01,5,3,8,31,18,349
3201,580470,2013-11-01,0,0,9,30,21,437
3202,580470,2013-12-01,0,0,9,31,22,496
3203,580470,2014-01-01,2,1,8,31,21,726
3204,580470,2014-02-01,4,1,8,28,16,254
3205,580470,2014-03-01,0,0,10,31,21,395
3206,580470,2014-04-01,1,0,8,30,21,431
3207,580470,2014-05-01,2,2,9,31,20,573
3208,580470,2014-06-01,1,0,9,30,20,466
3209,580470,2014-07-01,0,0,8,31,23,490
3210,580470,2014-08-01,0,0,10,31,21,555
3211,580470,2014-09-01,1,3,8,30,21,532
3212,580470,2014-10-01,5,3,8,31,18,390
3213,580470,2014-11-01,0,0,10,30,20,384
3214,580470,2014-12-01,0,0,8,31,23,396
3215,580470,2015-01-01,2,1,9,31,20,727
3216,580470,2015-02-01,5,1,8,28,15,431
3217,580470,2015-03-01,0,0,9,31,22,302
3218,580470,2015-04-01,1,0,8,30,21,219
3219,580470,2015-05-01,1,2,10,31,20,283
3220,580470,2015-06-01,1,0,8,30,21,413
3221,580470,2015-07-01,0,0,8,31,23,614
3222,580470,2015-08-01,0,0,10,31,21,462
3223,580470,2015-09-01,2,0,8,30,20,307
3224,580470,2015-10-01,5,3,9,31,17,296
3225,580470,2015-11-01,0,0,9,30,21,261
3226,580470,2015-12-01,0,0,8,31,23,449
3227,580470,2016-01-01,1,0,10,31,20,608
3228,580470,2016-02-01,5,1,8,29,16,224
3229,580470,2016-03-01,0,0,8,31,23,113
3230,580470,2016-04-01,1,0,9,30,20,101
3231,580470,2016-05-01,1,2,9,31,21,348
3232,580470,2016-06-01,2,0,8,30,20,395
3233,580470,2016-07-01,0,0,10,31,21,342
3234,580470,2016-08-01,0,0,8,31,23,448
3235,580470,2016-09-01,2,3,8,30,20,750
3236,580470,2016-10-01,5,3,10,31,16,579
3237,580470,2016-11-01,0,0,8,30,22,691
3238,580470,2016-12-01,0,0,9,31,22,1032
3239,580470,2017-01-01,4,1,9,31,18,519
3240,580470,2017-02-01,2,1,8,28,18,331
3241,580470,2017-03-01,0,0,8,31,23,426
3242,580470,2017-04-01,2,0,10,30,18,330
3243,580470,2017-05-01,3,2,8,31,20,366
3244,580470,2017-06-01,0,0,8,30,22,425
3245,580470,2017-07-01,0,0,10,31,21,425
3246,580470,2017-08-01,0,0,8,31,23,360
3247,580470,2017-09-01,0,0,9,30,21,384
3248,580470,2017-10-01,5,3,9,31,17,408
3249,580634,2012-01-01,7,1,9,31,15,506
3250,580634,2012-02-01,0,0,8,29,21,322
3251,580634,2012-03-01,0,0,9,31,22,395
3252,580634,2012-04-01,4,2,9,30,17,322
3253,580634,2012-05-01,1,2,8,31,22,570
3254,580634,2012-06-01,1,0,9,30,20,396
3255,580634,2012-07-01,0,0,9,31,22,433
3256,580634,2012-08-01,0,0,8,31,23,469
3257,580634,2012-09-01,0,0,10,30,20,313
3258,580634,2012-10-01,5,3,8,31,18,203
3259,580634,2012-11-01,0,0,8,30,22,184
3260,580634,2012-12-01,0,0,10,31,21,257
3261,580634,2013-01-01,3,1,8,31,20,487
3262,580634,2013-02-01,5,1,8,28,15,295
3263,580634,2013-03-01,0,0,10,31,21,174
3264,580634,2013-04-01,4,0,8,30,18,239
3265,580634,2013-05-01,1,2,8,31,22,276
3266,580634,2013-06-01,3,0,10,30,17,294
3267,580634,2013-07-01,0,0,8,31,23,239
3268,580634,2013-08-01,0,0,9,31,22,340
3269,580634,2013-09-01,2,0,9,30,19,295
3270,580634,2013-10-01,5,3,8,31,18,322
3271,580634,2013-11-01,0,0,9,30,21,193
3272,580634,2013-12-01,0,0,9,31,22,258
3273,580634,2014-01-01,2,1,8,31,21,295
3274,580634,2014-02-01,4,1,8,28,16,138
3275,580634,2014-03-01,0,0,10,31,21,138
3276,580634,2014-04-01,1,0,8,30,21,147
3277,580634,2014-05-01,2,2,9,31,20,358
3278,580634,2014-06-01,1,0,9,30,20,119
3279,580634,2014-07-01,0,0,8,31,23,165
3280,580634,2014-08-01,0,0,10,31,21,257
3281,580634,2014-09-01,1,3,8,30,21,284
3282,580634,2014-10-01,5,3,8,31,18,202
3283,580634,2014-11-01,0,0,10,30,20,212
3284,580634,2014-12-01,0,0,8,31,23,156
3285,580634,2015-01-01,2,1,9,31,20,432
3286,580634,2015-02-01,5,1,8,28,15,267
3287,580634,2015-03-01,0,0,9,31,22,221
3288,580634,2015-04-01,1,0,8,30,21,120
3289,580634,2015-05-01,1,2,10,31,20,285
3290,580634,2015-06-01,1,0,8,30,21,110
3291,580634,2015-07-01,0,0,8,31,23,156
3292,580634,2015-08-01,0,0,10,31,21,92
3293,580634,2015-09-01,2,0,8,30,20,101
3294,580634,2015-10-01,5,3,9,31,17,128
3295,580634,2015-11-01,0,0,9,30,21,184
3296,580634,2015-12-01,0,0,8,31,23,156
3297,580634,2016-01-01,1,0,10,31,20,147
3298,580634,2016-02-01,5,1,8,29,16,37
3299,580634,2016-03-01,0,0,8,31,23,18
3300,580634,2016-04-01,1,0,9,30,20,9
3301,580634,2016-06-01,2,0,8,30,20,46
3302,580634,2016-07-01,0,0,10,31,21,111
3303,580634,2016-08-01,0,0,8,31,23,120
3304,580634,2016-09-01,2,3,8,30,20,212
3305,580634,2016-10-01,5,3,10,31,16,257
3306,580634,2016-11-01,0,0,8,30,22,322
3307,580634,2016-12-01,0,0,9,31,22,312
3308,580634,2017-01-01,4,1,9,31,18,110
3309,580634,2017-02-01,2,1,8,28,18,174
3310,580634,2017-03-01,0,0,8,31,23,286
3311,580634,2017-04-01,2,0,10,30,18,230
3312,580634,2017-05-01,3,2,8,31,20,276
3313,580634,2017-06-01,0,0,8,30,22,285
3314,580634,2017-07-01,0,0,10,31,21,211
3315,580634,2017-08-01,0,0,8,31,23,275
3316,580634,2017-09-01,0,0,9,30,21,294
3317,580634,2017-10-01,5,3,9,31,17,248
3318,587678,2014-11-01,0,0,10,30,20,117
3319,587678,2014-12-01,0,0,8,31,23,262
3320,587678,2015-01-01,2,1,9,31,20,592
3321,587678,2015-02-01,5,1,8,28,15,457
3322,587678,2015-03-01,0,0,9,31,22,253
3323,587678,2015-04-01,1,0,8,30,21,378
3324,587678,2015-05-01,1,2,10,31,20,283
3325,587678,2015-06-01,1,0,8,30,21,310
3326,587678,2015-07-01,0,0,8,31,23,456
3327,587678,2015-08-01,0,0,10,31,21,244
3328,587678,2015-09-01,2,0,8,30,20,311
3329,587678,2015-10-01,5,3,9,31,17,301
3330,587678,2015-11-01,0,0,9,30,21,398
3331,587678,2015-12-01,0,0,8,31,23,427
3332,587678,2016-01-01,1,0,10,31,20,863
3333,587678,2016-02-01,5,1,8,29,16,496
3334,587678,2016-03-01,0,0,8,31,23,437
3335,587678,2016-04-01,1,0,9,30,20,408
3336,587678,2016-05-01,1,2,9,31,21,446
3337,587678,2016-06-01,2,0,8,30,20,370
3338,587678,2016-07-01,0,0,10,31,21,417
3339,587678,2016-08-01,0,0,8,31,23,475
3340,587678,2016-09-01,2,3,8,30,20,339
3341,587678,2016-10-01,5,3,10,31,16,447
3342,587678,2016-11-01,0,0,8,30,22,388
3343,587678,2016-12-01,0,0,9,31,22,593
3344,587678,2017-01-01,4,1,9,31,18,388
3345,587678,2017-02-01,2,1,8,28,18,359
3346,587678,2017-03-01,0,0,8,31,23,359
3347,587678,2017-04-01,2,0,10,30,18,300
3348,587678,2017-05-01,3,2,8,31,20,291
3349,587678,2017-06-01,0,0,8,30,22,379
3350,587678,2017-07-01,0,0,10,31,21,340
3351,587678,2017-08-01,0,0,8,31,23,388
3352,587678,2017-09-01,0,0,9,30,21,359
3353,587678,2017-10-01,5,3,9,31,17,155
3354,591790,2014-08-01,0,0,10,31,21,23
3355,591790,2014-09-01,1,3,8,30,21,171
3356,591790,2014-10-01,5,3,8,31,18,71
3357,591790,2014-11-01,0,0,10,30,20,164
3358,591790,2014-12-01,0,0,8,31,23,266
3359,591790,2015-01-01,2,1,9,31,20,468
3360,591790,2015-02-01,5,1,8,28,15,366
3361,591790,2015-03-01,0,0,9,31,22,211
3362,591790,2015-04-01,1,0,8,30,21,273
3363,591790,2015-05-01,1,2,10,31,20,266
3364,591790,2015-06-01,1,0,8,30,21,219
3365,591790,2015-07-01,0,0,8,31,23,226
3366,591790,2015-08-01,0,0,10,31,21,172
3367,591790,2015-09-01,2,0,8,30,20,280
3368,591790,2015-10-01,5,3,9,31,17,265
3369,591790,2015-11-01,0,0,9,30,21,195
3370,591790,2015-12-01,0,0,8,31,23,429
3371,591790,2016-01-01,1,0,10,31,20,148
3372,591790,2016-02-01,5,1,8,29,16,125
3373,591790,2016-03-01,0,0,8,31,23,273
3374,591790,2016-04-01,1,0,9,30,20,343
3375,591790,2016-05-01,1,2,9,31,21,172
3376,591790,2016-06-01,2,0,8,30,20,211
3377,591790,2016-07-01,0,0,10,31,21,188
3378,591790,2016-08-01,0,0,8,31,23,343
3379,591790,2016-09-01,2,3,8,30,20,375
3380,591790,2016-10-01,5,3,10,31,16,210
3381,591790,2016-11-01,0,0,8,30,22,297
3382,591790,2016-12-01,0,0,9,31,22,288
3383,591790,2017-01-01,4,1,9,31,18,164
3384,591790,2017-02-01,2,1,8,28,18,289
3385,591790,2017-03-01,0,0,8,31,23,367
3386,591790,2017-04-01,2,0,10,30,18,242
3387,591790,2017-05-01,3,2,8,31,20,180
3388,591790,2017-06-01,0,0,8,30,22,109
3389,591790,2017-07-01,0,0,10,31,21,226
3390,591790,2017-08-01,0,0,8,31,23,250
3391,591790,2017-09-01,0,0,9,30,21,359
3392,591790,2017-10-01,5,3,9,31,17,195
3393,597927,2012-01-01,7,1,9,31,15,1321
3394,597927,2012-02-01,0,0,8,29,21,968
3395,597927,2012-03-01,0,0,9,31,22,726
3396,597927,2012-04-01,4,2,9,30,17,828
3397,597927,2012-05-01,1,2,8,31,22,755
3398,597927,2012-06-01,1,0,9,30,20,939
3399,597927,2012-07-01,0,0,9,31,22,995
3400,597927,2012-08-01,0,0,8,31,23,1024
3401,597927,2012-09-01,0,0,10,30,20,995
3402,597927,2012-10-01,5,3,8,31,18,995
3403,597927,2012-11-01,0,0,8,30,22,680
3404,597927,2012-12-01,0,0,10,31,21,1024
3405,597927,2013-01-01,3,1,8,31,20,857
3406,597927,2013-02-01,5,1,8,28,15,716
3407,597927,2013-03-01,0,0,10,31,21,689
3408,597927,2013-04-01,4,0,8,30,18,539
3409,597927,2013-05-01,1,2,8,31,22,744
3410,597927,2013-06-01,3,0,10,30,17,623
3411,597927,2013-07-01,0,0,8,31,23,604
3412,597927,2013-08-01,0,0,9,31,22,550
3413,597927,2013-09-01,2,0,9,30,19,642
3414,597927,2013-10-01,5,3,8,31,18,503
3415,597927,2013-11-01,0,0,9,30,21,558
3416,597927,2013-12-01,0,0,9,31,22,642
3417,597927,2014-01-01,2,1,8,31,21,1144
3418,597927,2014-02-01,4,1,8,28,16,605
3419,597927,2014-03-01,0,0,10,31,21,782
3420,597927,2014-04-01,1,0,8,30,21,679
3421,597927,2014-05-01,2,2,9,31,20,632
3422,597927,2014-06-01,1,0,9,30,20,651
3423,597927,2014-07-01,0,0,8,31,23,810
3424,597927,2014-08-01,0,0,10,31,21,606
3425,597927,2014-09-01,1,3,8,30,21,651
3426,597927,2014-10-01,5,3,8,31,18,846
3427,597927,2014-11-01,0,0,10,30,20,604
3428,597927,2014-12-01,0,0,8,31,23,660
3429,597927,2015-01-01,2,1,9,31,20,1014
3430,597927,2015-02-01,5,1,8,28,15,706
3431,597927,2015-03-01,0,0,9,31,22,474
3432,597927,2015-04-01,1,0,8,30,21,501
3433,597927,2015-05-01,1,2,10,31,20,595
3434,597927,2015-06-01,1,0,8,30,21,484
3435,597927,2015-07-01,0,0,8,31,23,576
3436,597927,2015-08-01,0,0,10,31,21,521
3437,597927,2015-09-01,2,0,8,30,20,670
3438,597927,2015-10-01,5,3,9,31,17,735
3439,597927,2015-11-01,0,0,9,30,21,484
3440,597927,2015-12-01,0,0,8,31,23,828
3441,597927,2016-01-01,1,0,10,31,20,866
3442,597927,2016-02-01,5,1,8,29,16,707
3443,597927,2016-03-01,0,0,8,31,23,930
3444,597927,2016-04-01,1,0,9,30,20,131
3445,597927,2016-05-01,1,2,9,31,21,671
3446,597927,2016-06-01,2,0,8,30,20,1033
3447,597927,2016-07-01,0,0,10,31,21,363
3448,597927,2016-08-01,0,0,8,31,23,689
3449,597927,2016-09-01,2,3,8,30,20,1032
3450,597927,2016-10-01,5,3,10,31,16,689
3451,597927,2016-11-01,0,0,8,30,22,689
3452,597927,2016-12-01,0,0,9,31,22,1069
3453,597927,2017-01-01,4,1,9,31,18,595
3454,597927,2017-02-01,2,1,8,28,18,353
3455,597927,2017-03-01,0,0,8,31,23,427
3456,597927,2017-04-01,2,0,10,30,18,363
3457,597927,2017-05-01,3,2,8,31,20,418
3458,597927,2017-06-01,0,0,8,30,22,484
3459,597927,2017-07-01,0,0,10,31,21,633
3460,597927,2017-08-01,0,0,8,31,23,251
3461,597927,2017-09-01,0,0,9,30,21,251
3462,597927,2017-10-01,5,3,9,31,17,140
3463,603972,2012-01-01,7,1,9,31,15,513
3464,603972,2012-02-01,0,0,8,29,21,247
3465,603972,2012-03-01,0,0,9,31,22,273
3466,603972,2012-04-01,4,2,9,30,17,317
3467,603972,2012-05-01,1,2,8,31,22,466
3468,603972,2012-06-01,1,0,9,30,20,494
3469,603972,2012-07-01,0,0,9,31,22,653
